LOCATION : ;Brgy. Bagong Nayon Bridge, Rizal
2020-03-14 11:00:10;-0.48
2020-03-14 11:10:10;-0.48
2020-03-14 11:20:10;-0.47
2020-03-14 11:30:10;-0.46
2020-03-14 11:40:11;-0.47
2020-03-14 11:50:12;-0.47
2020-03-14 12:00:10;-0.47
2020-03-14 12:10:10;-0.47
2020-03-14 12:20:10;-0.46
2020-03-14 12:30:10;-0.45
2020-03-14 12:40:11;-0.45
2020-03-14 12:50:11;-0.44
2020-03-14 13:00:10;-0.45
2020-03-14 13:10:10;-0.44
2020-03-14 13:20:11;-0.46
2020-03-14 13:30:12;-0.44
2020-03-14 13:40:11;-0.45
2020-03-14 13:50:10;-0.45
2020-03-14 14:00:10;-0.44
2020-03-14 14:10:10;-0.45
2020-03-14 14:20:10;-0.45
2020-03-14 14:30:10;-0.46
2020-03-14 14:40:12;-0.47
2020-03-14 14:50:10;-0.46
2020-03-14 15:00:10;-0.45
2020-03-14 15:10:10;-0.45
2020-03-14 15:20:10;-0.46
2020-03-14 15:30:10;-0.46
2020-03-14 15:40:10;-0.45
2020-03-14 15:50:10;-0.45
2020-03-14 16:00:12;-0.44
2020-03-14 16:10:11;-0.44
2020-03-14 16:20:11;-0.44
2020-03-14 16:30:11;-0.44
2020-03-14 16:40:11;-0.43
2020-03-14 16:50:10;-0.43
2020-03-14 17:00:10;-0.43
2020-03-14 17:10:10;-0.43
2020-03-14 17:20:10;-0.43
2020-03-14 17:30:10;-0.43
2020-03-14 17:40:10;-0.43
2020-03-14 17:50:10;-0.43
2020-03-14 18:00:11;-0.42
2020-03-14 18:10:10;-0.43
2020-03-14 18:20:10;-0.43
2020-03-14 18:30:11;-0.43
2020-03-14 18:40:10;-0.43
2020-03-14 18:50:10;-0.43
2020-03-14 19:00:10;-0.42
2020-03-14 19:10:10;-0.42
2020-03-14 19:20:12;-0.42
2020-03-14 19:30:10;-0.42
2020-03-14 19:40:12;-0.43
2020-03-14 19:50:11;-0.42
2020-03-14 20:00:10;-0.42
2020-03-14 20:10:12;-0.42
2020-03-14 20:20:10;-0.42
2020-03-14 20:30:10;-0.42
2020-03-14 20:40:10;-0.41
2020-03-14 20:50:11;-0.42
2020-03-14 21:00:10;-0.42
2020-03-14 21:10:11;-0.42
2020-03-14 21:20:11;-0.42
2020-03-14 21:30:10;-0.42
2020-03-14 21:40:10;-0.42
2020-03-14 21:50:10;-0.42
2020-03-14 22:00:10;-0.43
2020-03-14 22:10:11;-0.42
2020-03-14 22:20:10;-0.43
2020-03-14 22:30:10;-0.43
2020-03-14 22:40:10;-0.43
2020-03-14 22:50:10;-0.42
2020-03-14 23:00:10;-0.43
2020-03-14 23:10:11;-0.43
2020-03-14 23:20:10;-0.42
2020-03-14 23:30:11;-0.43
2020-03-14 23:40:10;-0.44
2020-03-14 23:50:11;-0.43
2020-03-15 00:00:10;-0.43
2020-03-15 00:10:10;-0.43
2020-03-15 00:20:12;-0.42
2020-03-15 00:30:11;-0.43
2020-03-15 00:40:10;-0.43
2020-03-15 00:50:11;-0.43
2020-03-15 01:00:10;-0.43
2020-03-15 01:10:10;-0.44
2020-03-15 01:20:10;-0.44
2020-03-15 01:30:10;-0.43
2020-03-15 01:40:11;-0.44
2020-03-15 01:50:10;-0.44
2020-03-15 02:00:10;-0.44
2020-03-15 02:10:12;-0.44
2020-03-15 02:20:10;-0.44
2020-03-15 02:30:12;-0.44
2020-03-15 02:40:10;-0.44
2020-03-15 02:50:10;-0.45
2020-03-15 03:00:10;-0.45
2020-03-15 03:10:10;-0.45
2020-03-15 03:20:10;-0.45
2020-03-15 03:30:11;-0.45
2020-03-15 03:40:10;-0.45
2020-03-15 03:50:11;-0.45
2020-03-15 04:00:10;-0.45
2020-03-15 04:10:10;-0.45
2020-03-15 04:20:12;-0.46
2020-03-15 04:30:10;-0.45
2020-03-15 04:40:10;-0.46
2020-03-15 04:50:12;-0.46
2020-03-15 05:00:10;-0.45
2020-03-15 09:36:32;-0.44
2020-03-15 09:40:10;-0.43
2020-03-15 09:50:11;-0.44
2020-03-15 10:00:10;-0.44
2020-03-15 10:10:11;-0.46
2020-03-15 10:20:10;-0.46
2020-03-15 10:30:10;-0.46
2020-03-15 10:40:10;-0.46
2020-03-15 10:50:10;-0.46
2020-03-15 11:00:10;-0.47
2020-03-15 11:10:10;-0.48
2020-03-15 11:20:10;-0.48
2020-03-15 11:30:10;-0.48
2020-03-15 11:40:11;-0.47
2020-03-15 11:50:10;-0.47
2020-03-15 12:00:12;-0.47
2020-03-15 12:10:10;-0.45
2020-03-15 12:20:11;-0.45
2020-03-15 12:30:10;-0.45
2020-03-15 12:40:11;-0.45
2020-03-15 12:50:10;-0.44
2020-03-15 13:00:11;-0.45
2020-03-15 13:10:10;-0.45
2020-03-15 13:20:11;-0.45
2020-03-15 13:30:11;-0.45
2020-03-15 13:40:10;-0.45
2020-03-15 13:50:10;-0.44
2020-03-15 14:00:10;-0.44
2020-03-15 14:10:10;-0.45
2020-03-15 14:20:10;-0.44
2020-03-15 14:30:10;-0.44
2020-03-15 14:40:11;-0.44
2020-03-15 14:50:10;-0.43
2020-03-15 15:00:10;-0.44
2020-03-15 15:10:10;-0.43
2020-03-15 15:20:11;-0.43
2020-03-15 15:30:10;-0.43
2020-03-15 15:40:10;-0.43
2020-03-15 15:50:10;-0.44
2020-03-15 16:00:11;-0.44
2020-03-15 16:10:10;-0.44
2020-03-15 16:20:10;-0.43
2020-03-15 16:30:11;-0.43
2020-03-15 16:40:10;-0.43
2020-03-15 16:50:10;-0.42
2020-03-15 17:00:10;-0.43
2020-03-15 17:10:10;-0.42
2020-03-15 17:20:10;-0.44
2020-03-15 17:30:10;-0.43
2020-03-15 17:40:10;-0.43
2020-03-15 17:50:10;-0.43
2020-03-15 18:00:10;-0.43
2020-03-15 18:10:11;-0.43
2020-03-15 18:20:11;-0.43
2020-03-15 18:30:11;-0.42
2020-03-15 18:40:11;-0.43
2020-03-15 18:50:11;-0.42
2020-03-15 19:00:10;-0.43
2020-03-15 19:10:11;-0.42
2020-03-15 19:20:11;-0.42
2020-03-15 19:30:10;-0.42
2020-03-15 19:40:10;-0.42
2020-03-15 19:50:11;-0.42
2020-03-15 20:00:10;-0.42
2020-03-15 20:10:10;-0.42
2020-03-15 20:20:10;-0.41
2020-03-15 20:30:11;-0.42
2020-03-15 20:40:10;-0.42
2020-03-15 20:50:11;-0.42
2020-03-15 21:00:10;-0.42
2020-03-15 21:10:11;-0.41
2020-03-15 21:20:12;-0.41
2020-03-16 12:11:19;-0.39
2020-03-16 12:20:10;-0.39
2020-03-16 12:30:10;-0.38
2020-03-16 12:40:10;-0.39
2020-03-16 12:50:10;-0.4
2020-03-16 13:00:10;-0.4
2020-03-16 13:10:11;-0.41
2020-03-16 13:20:10;-0.41
2020-03-16 13:30:11;-0.4
2020-03-16 13:40:10;-0.4
2020-03-16 13:50:10;-0.4
2020-03-16 14:00:10;-0.39
2020-03-16 14:10:10;-0.4
2020-03-16 14:20:10;-0.41
2020-03-16 14:30:12;-0.41
2020-03-16 14:40:11;-0.4
2020-03-16 14:50:10;-0.41
2020-03-16 15:00:10;-0.41
2020-03-16 15:10:10;-0.42
2020-03-16 15:20:11;-0.42
2020-03-16 15:30:10;-0.42
2020-03-16 15:40:11;-0.42
2020-03-16 15:50:11;-0.42
2020-03-16 16:00:10;-0.42
2020-03-16 16:10:10;-0.42
2020-03-16 16:20:12;-0.42
2020-03-16 16:30:10;-0.42
2020-03-16 16:40:10;-0.42
2020-03-16 16:50:10;-0.43
2020-03-16 17:00:10;-0.42
2020-03-16 17:10:10;-0.42
2020-03-16 17:20:10;-0.42
2020-03-16 17:30:11;-0.42
2020-03-16 17:40:11;-0.41
2020-03-16 17:50:10;-0.42
2020-03-16 18:00:10;-0.42
2020-03-16 18:10:10;-0.41
2020-03-16 18:20:10;-0.42
2020-03-16 18:30:10;-0.42
2020-03-16 18:40:11;-0.41
2020-03-16 18:50:10;-0.41
2020-03-17 08:49:55;-0.43
2020-03-17 08:50:10;-0.43
2020-03-17 09:00:10;-0.44
2020-03-17 09:10:11;-0.46
2020-03-17 09:20:10;-0.45
2020-03-17 09:30:10;-0.45
2020-03-17 09:40:11;-0.45
2020-03-17 09:50:10;-0.42
2020-03-17 10:00:11;-0.44
2020-03-17 10:10:12;-0.44
2020-03-17 10:20:10;-0.45
2020-03-17 10:30:10;-0.45
2020-03-17 10:40:10;-0.44
2020-03-17 10:50:10;-0.44
2020-03-17 11:00:10;-0.45
2020-03-17 11:10:10;-0.46
2020-03-17 11:20:10;-0.44
2020-03-17 11:30:10;-0.44
2020-03-17 11:40:11;-0.43
2020-03-17 11:50:10;-0.44
2020-03-17 12:00:11;-0.44
2020-03-17 12:10:10;-0.42
2020-03-17 12:20:10;-0.43
2020-03-17 12:30:10;-0.41
2020-03-17 12:40:11;-0.41
2020-03-17 12:50:10;-0.41
2020-03-17 13:00:10;-0.41
2020-03-17 13:10:10;-0.41
2020-03-17 13:20:11;-0.42
2020-03-17 13:30:10;-0.42
2020-03-17 13:40:10;-0.41
2020-03-17 13:50:10;-0.43
2020-03-17 14:00:11;-0.44
2020-03-17 14:10:11;-0.42
2020-03-17 14:20:11;-0.43
2020-03-17 14:30:10;-0.41
2020-03-17 14:40:10;-0.43
2020-03-17 14:50:10;-0.41
2020-03-17 15:00:11;-0.42
2020-03-17 15:10:12;-0.42
2020-03-17 15:20:10;-0.41
2020-03-17 15:30:12;-0.42
2020-03-17 15:40:10;-0.43
2020-03-17 15:50:10;-0.42
2020-03-17 16:00:10;-0.42
2020-03-17 16:10:10;-0.43
2020-03-17 16:20:10;-0.42
2020-03-17 16:30:10;-0.41
2020-03-17 16:40:10;-0.41
2020-03-17 16:50:11;-0.41
2020-03-17 17:00:10;-0.41
2020-03-17 17:10:10;-0.41
2020-03-17 17:20:10;-0.41
2020-03-17 17:30:12;-0.41
2020-03-17 17:40:10;-0.41
2020-03-17 17:50:11;-0.41
2020-03-17 18:00:10;-0.4
2020-03-17 18:10:10;-0.41
2020-03-17 18:20:10;-0.4
2020-03-17 18:30:10;-0.41
2020-03-17 18:40:10;-0.4
2020-03-17 18:50:10;-0.4
2020-03-17 19:00:11;-0.4
2020-03-17 19:10:10;-0.4
2020-03-17 19:20:10;-0.4
2020-03-17 19:30:11;-0.4
2020-03-17 19:40:10;-0.4
2020-03-17 19:50:10;-0.4
2020-03-17 20:00:10;-0.4
2020-03-17 20:10:12;-0.39
2020-03-17 20:20:11;-0.41
2020-03-17 20:30:11;-0.4
2020-03-17 20:40:10;-0.39
2020-03-17 20:50:10;-0.39
2020-03-17 21:00:10;-0.39
2020-03-17 21:10:10;-0.4
2020-03-17 21:20:10;-0.4
2020-03-17 21:30:11;-0.39
2020-03-17 21:40:10;-0.39
2020-03-17 21:50:10;-0.39
2020-03-17 22:00:10;-0.39
2020-03-17 22:10:11;-0.4
2020-03-17 22:20:10;-0.4
2020-03-17 22:30:11;-0.4
2020-03-17 22:40:10;-0.4
2020-03-17 22:50:10;-0.4
2020-03-17 23:00:10;-0.4
2020-03-17 23:10:10;-0.4
2020-03-17 23:20:11;-0.4
2020-03-17 23:30:10;-0.4
2020-03-17 23:40:11;-0.41
2020-03-17 23:50:10;-0.41
2020-03-18 00:00:10;-0.41
2020-03-18 00:10:10;-0.41
2020-03-18 00:20:12;-0.41
2020-03-18 00:30:10;-0.42
2020-03-18 00:40:10;-0.42
2020-03-18 00:50:11;-0.42
2020-03-18 01:00:10;-0.42
2020-03-18 01:10:11;-0.42
2020-03-18 01:20:11;-0.43
2020-03-18 08:49:09;-0.43
2020-03-18 08:50:10;-0.43
2020-03-18 09:00:10;-0.44
2020-03-18 09:10:10;-0.45
2020-03-18 09:20:11;-0.45
2020-03-18 09:30:12;-0.46
2020-03-18 09:40:11;-0.46
2020-03-18 09:50:11;-0.45
2020-03-18 10:00:10;-0.45
2020-03-18 10:10:10;-0.44
2020-03-18 10:20:10;-0.44
2020-03-18 10:30:11;-0.44
2020-03-18 10:40:11;-0.44
2020-03-18 10:50:10;-0.43
2020-03-18 11:00:10;-0.44
2020-03-18 11:10:10;-0.43
2020-03-18 11:20:10;-0.43
2020-03-18 11:30:11;-0.43
2020-03-18 11:40:12;-0.43
2020-03-18 11:50:10;-0.43
2020-03-18 12:00:10;-0.43
2020-03-18 12:10:10;-0.43
2020-03-18 12:20:11;-0.43
2020-03-18 12:30:10;-0.43
2020-03-18 12:40:11;-0.43
2020-03-18 12:50:10;-0.43
2020-03-18 13:00:12;-0.44
2020-03-18 13:10:10;-0.42
2020-03-18 13:20:11;-0.43
2020-03-18 13:30:10;-0.43
2020-03-18 13:40:10;-0.43
2020-03-18 13:50:12;-0.45
2020-03-18 14:00:10;-0.45
2020-03-18 14:10:10;-0.45
2020-03-18 14:20:10;-0.44
2020-03-18 14:30:11;-0.44
2020-03-18 14:40:10;-0.46
2020-03-18 14:50:11;-0.45
2020-03-18 15:00:10;-0.45
2020-03-18 15:10:10;-0.45
2020-03-18 15:20:10;-0.45
2020-03-18 15:30:12;-0.45
2020-03-18 15:40:10;-0.46
2020-03-18 15:50:10;-0.45
2020-03-18 16:00:11;-0.44
2020-03-18 16:10:10;-0.44
2020-03-18 16:20:10;-0.42
2020-03-18 16:30:10;-0.42
2020-03-18 16:40:10;-0.42
2020-03-18 16:50:10;-0.41
2020-03-18 17:00:10;-0.42
2020-03-18 17:10:10;-0.41
2020-03-18 17:20:10;-0.42
2020-03-18 17:30:12;-0.42
2020-03-18 17:40:11;-0.42
2020-03-18 17:50:10;-0.41
2020-03-18 18:00:10;-0.41
2020-03-18 18:10:11;-0.41
2020-03-18 18:20:10;-0.41
2020-03-18 18:30:10;-0.4
2020-03-18 18:40:10;-0.41
2020-03-18 18:50:10;-0.41
2020-03-18 19:00:10;-0.4
2020-03-18 19:10:10;-0.41
2020-03-18 19:20:10;-0.41
2020-03-18 19:30:10;-0.4
2020-03-18 19:40:10;-0.39
2020-03-18 19:50:10;-0.4
2020-03-18 20:00:10;-0.4
2020-03-18 20:10:11;-0.39
2020-03-18 20:20:10;-0.4
2020-03-18 20:30:10;-0.4
2020-03-18 20:40:12;-0.39
2020-03-18 20:50:10;-0.39
2020-03-18 21:00:10;-0.4
2020-03-18 21:10:11;-0.39
2020-03-18 21:20:10;-0.4
2020-03-18 21:30:10;-0.4
2020-03-18 21:40:11;-0.4
2020-03-18 21:50:10;-0.4
2020-03-18 22:00:10;-0.4
2020-03-18 22:10:10;-0.4
2020-03-18 22:20:12;-0.41
2020-03-18 22:30:10;-0.4
2020-03-18 22:40:10;-0.4
2020-03-18 22:50:11;-0.4
2020-03-18 23:00:11;-0.4
2020-03-18 23:10:11;-0.41
2020-03-18 23:20:12;-0.41
2020-03-18 23:30:10;-0.41
2020-03-18 23:40:10;-0.41
2020-03-18 23:50:11;-0.41
2020-03-19 00:00:10;-0.42
2020-03-19 00:10:10;-0.41
2020-03-19 00:20:10;-0.42
2020-03-19 00:30:11;-0.41
2020-03-19 00:40:10;-0.41
2020-03-19 00:50:10;-0.42
2020-03-19 01:00:11;-0.42
2020-03-19 01:10:10;-0.42
2020-03-19 01:20:12;-0.42
2020-03-19 01:30:11;-0.43
2020-03-19 01:40:11;-0.43
2020-03-19 01:50:10;-0.42
2020-03-19 02:00:11;-0.43
2020-03-19 02:10:10;-0.43
2020-03-19 02:20:10;-0.43
2020-03-19 02:30:10;-0.43
2020-03-19 02:40:10;-0.43
2020-03-19 02:50:10;-0.44
2020-03-19 03:00:10;-0.44
2020-03-19 03:10:10;-0.45
2020-03-19 03:20:10;-0.44
2020-03-19 08:50:15;-0.43
2020-03-19 09:00:11;-0.43
2020-03-19 09:10:10;-0.45
2020-03-19 09:20:10;-0.45
2020-03-19 09:30:11;-0.46
2020-03-19 09:40:10;-0.46
2020-03-19 09:50:10;-0.45
2020-03-19 10:00:10;-0.46
2020-03-19 10:10:11;-0.46
2020-03-19 10:20:10;-0.45
2020-03-19 10:30:10;-0.46
2020-03-19 10:40:10;-0.45
2020-03-19 10:50:11;-0.43
2020-03-19 11:00:10;-0.43
2020-03-19 11:10:12;-0.45
2020-03-19 11:20:10;-0.44
2020-03-19 11:30:11;-0.43
2020-03-19 11:40:10;-0.43
2020-03-19 11:50:11;-0.45
2020-03-19 12:00:10;-0.45
2020-03-19 12:10:10;-0.44
2020-03-19 12:20:10;-0.43
2020-03-19 12:30:11;-0.43
2020-03-19 12:40:11;-0.44
2020-03-19 12:50:10;-0.43
2020-03-19 13:00:10;-0.42
2020-03-19 13:10:10;-0.43
2020-03-19 13:20:10;-0.43
2020-03-19 13:30:10;-0.45
2020-03-19 13:40:10;-0.44
2020-03-19 13:50:11;-0.44
2020-03-19 14:00:10;-0.43
2020-03-19 14:10:11;-0.44
2020-03-19 14:20:10;-0.44
2020-03-19 14:30:11;-0.44
2020-03-19 14:40:11;-0.44
2020-03-19 14:50:11;-0.44
2020-03-19 15:00:10;-0.45
2020-03-19 15:10:10;-0.47
2020-03-19 15:20:11;-0.45
2020-03-19 15:30:10;-0.45
2020-03-19 15:40:10;-0.47
2020-03-19 15:50:11;-0.44
2020-03-19 16:00:10;-0.43
2020-03-19 16:10:10;-0.43
2020-03-19 16:20:10;-0.43
2020-03-19 16:30:10;-0.42
2020-03-19 16:40:11;-0.44
2020-03-19 16:50:10;-0.42
2020-03-19 17:00:10;-0.41
2020-03-19 17:10:10;-0.41
2020-03-19 17:20:10;-0.41
2020-03-19 17:30:10;-0.41
2020-03-19 17:40:10;-0.4
2020-03-19 17:50:10;-0.41
2020-03-19 18:00:10;-0.41
2020-03-19 18:10:11;-0.42
2020-03-19 18:20:10;-0.41
2020-03-19 18:30:10;-0.41
2020-03-19 18:40:10;-0.4
2020-03-19 18:50:10;-0.41
2020-03-19 19:00:10;-0.41
2020-03-19 19:10:12;-0.41
2020-03-19 19:20:10;-0.41
2020-03-19 19:30:10;-0.42
2020-03-19 19:40:11;-0.42
2020-03-19 19:50:13;-0.41
2020-03-19 20:00:10;-0.41
2020-03-19 20:10:11;-0.4
2020-03-19 20:20:10;-0.4
2020-03-19 20:30:10;-0.4
2020-03-19 20:40:10;-0.4
2020-03-19 20:50:10;-0.4
2020-03-19 21:00:12;-0.4
2020-03-19 21:10:11;-0.4
2020-03-19 21:20:11;-0.4
2020-03-19 21:30:10;-0.41
2020-03-19 21:40:10;-0.4
2020-03-19 21:50:11;-0.41
2020-03-19 22:00:10;-0.41
2020-03-19 22:10:10;-0.41
2020-03-19 22:20:11;-0.41
2020-03-19 22:30:10;-0.41
2020-03-19 22:40:10;-0.41
2020-03-19 22:50:11;-0.4
2020-03-19 23:00:10;-0.41
2020-03-19 23:10:11;-0.41
2020-03-19 23:20:10;-0.41
2020-03-19 23:30:11;-0.41
2020-03-19 23:40:10;-0.42
2020-03-19 23:50:11;-0.41
2020-03-20 00:00:11;-0.42
2020-03-20 00:10:10;-0.42
2020-03-20 00:20:11;-0.42
2020-03-20 00:30:12;-0.43
2020-03-20 00:40:10;-0.43
2020-03-20 00:50:10;-0.43
2020-03-20 01:00:11;-0.44
2020-03-20 01:10:10;-0.43
2020-03-20 01:20:10;-0.44
2020-03-20 01:30:10;-0.44
2020-03-20 01:40:10;-0.44
2020-03-20 01:50:10;-0.44
2020-03-20 02:00:10;-0.44
2020-03-20 02:10:11;-0.44
2020-03-20 02:20:10;-0.45
2020-03-20 02:30:12;-0.44
2020-03-20 02:40:10;-0.45
2020-03-20 02:50:10;-0.45
2020-03-20 03:00:10;-0.45
2020-03-20 03:10:10;-0.45
2020-03-20 03:20:10;-0.45
2020-03-20 03:30:11;-0.45
2020-03-20 03:40:11;-0.45
2020-03-20 03:50:11;-0.46
2020-03-20 04:00:10;-0.45
2020-03-20 04:10:12;-0.46
2020-03-20 04:20:11;-0.46
2020-03-20 04:30:10;-0.46
2020-03-20 04:40:10;-0.46
2020-03-20 04:50:11;-0.45
2020-03-20 05:00:10;-0.46
2020-03-20 05:10:11;-0.46
2020-03-20 05:20:10;-0.46
2020-03-20 05:30:12;-0.45
2020-03-20 08:38:15;-0.44
2020-03-20 08:40:11;-0.44
2020-03-20 08:50:11;-0.46
2020-03-20 09:00:10;-0.46
2020-03-20 09:10:10;-0.46
2020-03-20 09:20:10;-0.47
2020-03-20 09:30:11;-0.47
2020-03-20 09:40:10;-0.48
2020-03-20 09:50:11;-0.48
2020-03-20 10:00:11;-0.48
2020-03-20 10:10:10;-0.49
2020-03-20 10:20:10;-0.5
2020-03-20 10:30:11;-0.48
2020-03-20 10:40:12;-0.47
2020-03-20 10:50:10;-0.48
2020-03-20 11:00:11;-0.45
2020-03-20 11:10:11;-0.47
2020-03-20 11:20:10;-0.48
2020-03-20 11:30:10;-0.47
2020-03-20 11:40:10;-0.47
2020-03-20 11:50:10;-0.46
2020-03-20 12:00:10;-0.45
2020-03-20 12:10:12;-0.45
2020-03-20 12:20:10;-0.44
2020-03-20 12:30:11;-0.44
2020-03-20 12:40:12;-0.44
2020-03-20 12:50:10;-0.44
2020-03-20 13:00:10;-0.44
2020-03-20 13:10:10;-0.43
2020-03-20 13:20:10;-0.42
2020-03-20 13:30:12;-0.42
2020-03-20 13:40:10;-0.43
2020-03-20 13:50:13;-0.43
2020-03-20 14:00:10;-0.43
2020-03-20 14:10:12;-0.42
2020-03-20 14:20:10;-0.42
2020-03-20 14:30:10;-0.43
2020-03-20 14:40:10;-0.41
2020-03-20 14:50:12;-0.43
2020-03-20 15:00:10;-0.43
2020-03-20 15:10:11;-0.43
2020-03-20 15:20:10;-0.46
2020-03-20 15:30:10;-0.44
2020-03-20 15:40:11;-0.44
2020-03-20 15:50:12;-0.43
2020-03-20 16:00:11;-0.43
2020-03-20 16:10:10;-0.43
2020-03-20 16:20:10;-0.43
2020-03-20 16:30:10;-0.43
2020-03-20 16:40:10;-0.43
2020-03-20 16:50:10;-0.43
2020-03-20 17:00:10;-0.43
2020-03-20 17:10:11;-0.43
2020-03-20 17:20:10;-0.43
2020-03-20 17:30:12;-0.43
2020-03-20 17:40:10;-0.43
2020-03-20 17:50:12;-0.42
2020-03-20 18:00:10;-0.42
2020-03-20 18:10:10;-0.42
2020-03-20 18:20:11;-0.42
2020-03-20 18:30:10;-0.42
2020-03-20 18:40:10;-0.42
2020-03-20 18:50:11;-0.42
2020-03-20 19:00:10;-0.42
2020-03-20 19:10:11;-0.41
2020-03-20 19:20:10;-0.41
2020-03-20 19:30:10;-0.41
2020-03-20 19:40:10;-0.41
2020-03-20 19:50:10;-0.42
2020-03-20 20:00:11;-0.41
2020-03-20 20:10:10;-0.41
2020-03-20 20:20:10;-0.41
2020-03-20 20:30:10;-0.41
2020-03-20 20:40:10;-0.41
2020-03-20 20:50:11;-0.41
2020-03-20 21:00:10;-0.41
2020-03-20 21:10:10;-0.41
2020-03-20 21:20:10;-0.41
2020-03-20 21:30:10;-0.41
2020-03-20 21:40:11;-0.41
2020-03-20 21:50:10;-0.41
2020-03-20 22:00:10;-0.41
2020-03-20 22:10:10;-0.41
2020-03-20 22:20:10;-0.41
2020-03-20 22:30:12;-0.41
2020-03-20 22:40:10;-0.42
2020-03-20 22:50:11;-0.42
2020-03-20 23:00:10;-0.42
2020-03-20 23:10:10;-0.42
2020-03-20 23:20:11;-0.42
2020-03-20 23:30:10;-0.42
2020-03-20 23:40:10;-0.43
2020-03-20 23:50:11;-0.43
2020-03-21 00:00:10;-0.43
2020-03-21 00:10:12;-0.43
2020-03-21 00:20:10;-0.43
2020-03-21 00:30:10;-0.43
2020-03-21 00:40:10;-0.43
2020-03-21 00:50:10;-0.43
2020-03-21 01:00:11;-0.44
2020-03-21 01:10:12;-0.44
2020-03-21 01:20:12;-0.44
2020-03-21 01:30:10;-0.44
2020-03-21 01:40:10;-0.44
2020-03-21 01:50:10;-0.44
2020-03-21 02:00:10;-0.44
2020-03-21 02:10:10;-0.44
2020-03-21 08:42:31;-0.45
2020-03-21 08:50:13;-0.45
2020-03-21 09:00:11;-0.46
2020-03-21 09:10:10;-0.47
2020-03-21 09:20:10;-0.47
2020-03-21 09:30:11;-0.46
2020-03-21 09:40:12;-0.47
2020-03-21 09:50:11;-0.48
2020-03-21 10:00:10;-0.48
2020-03-21 10:10:10;-0.48
2020-03-21 10:20:12;-0.49
2020-03-21 10:30:10;-0.48
2020-03-21 10:40:10;-0.47
2020-03-21 10:50:12;-0.49
2020-03-21 11:00:10;-0.46
2020-03-21 11:10:10;-0.46
2020-03-21 11:20:11;-0.47
2020-03-21 11:30:10;-0.46
2020-03-21 11:40:11;-0.46
2020-03-21 11:50:11;-0.44
2020-03-21 12:00:10;-0.45
2020-03-21 12:10:10;-0.46
2020-03-21 12:20:10;-0.45
2020-03-21 12:30:11;-0.43
2020-03-21 12:40:10;-0.43
2020-03-21 12:50:10;-0.42
2020-03-21 13:00:10;-0.43
2020-03-21 13:10:11;-0.42
2020-03-21 13:20:10;-0.43
2020-03-21 13:30:10;-0.44
2020-03-21 13:40:10;-0.45
2020-03-21 13:50:10;-0.45
2020-03-21 14:00:10;-0.45
2020-03-21 14:10:10;-0.46
2020-03-21 14:20:10;-0.46
2020-03-21 14:30:11;-0.45
2020-03-21 14:40:11;-0.45
2020-03-21 14:50:12;-0.46
2020-03-21 15:00:11;-0.47
2020-03-21 15:10:10;-0.46
2020-03-21 15:20:10;-0.48
2020-03-21 15:30:10;-0.47
2020-03-21 15:40:10;-0.47
2020-03-21 15:50:10;-0.48
2020-03-21 16:00:10;-0.47
2020-03-21 16:10:12;-0.46
2020-03-21 16:20:11;-0.44
2020-03-21 16:30:10;-0.44
2020-03-21 16:40:10;-0.44
2020-03-21 16:50:10;-0.43
2020-03-21 17:00:11;-0.43
2020-03-21 17:10:10;-0.43
2020-03-21 17:20:10;-0.43
2020-03-21 17:30:11;-0.43
2020-03-21 17:40:10;-0.43
2020-03-21 17:50:10;-0.43
2020-03-21 18:00:10;-0.43
2020-03-21 18:10:11;-0.43
2020-03-21 18:20:11;-0.43
2020-03-21 18:30:10;-0.42
2020-03-21 18:40:10;-0.42
2020-03-21 18:50:10;-0.42
2020-03-21 19:00:10;-0.43
2020-03-21 19:10:10;-0.42
2020-03-21 19:20:10;-0.42
2020-03-21 19:30:10;-0.41
2020-03-21 19:40:11;-0.41
2020-03-21 19:50:11;-0.41
2020-03-21 20:00:10;-0.41
2020-03-21 20:10:10;-0.41
2020-03-21 20:20:10;-0.41
2020-03-21 20:30:10;-0.4
2020-03-21 20:40:10;-0.41
2020-03-21 20:50:12;-0.41
2020-03-21 21:00:10;-0.41
2020-03-21 21:10:10;-0.41
2020-03-21 21:20:10;-0.41
2020-03-21 21:30:10;-0.41
2020-03-21 21:40:11;-0.41
2020-03-21 21:50:10;-0.41
2020-03-21 22:00:10;-0.42
2020-03-21 22:10:11;-0.41
2020-03-21 22:20:11;-0.42
2020-03-21 22:30:10;-0.42
2020-03-21 22:40:11;-0.42
2020-03-21 22:50:10;-0.42
2020-03-21 23:00:10;-0.42
2020-03-21 23:10:11;-0.42
2020-03-21 23:20:11;-0.42
2020-03-21 23:30:11;-0.43
2020-03-21 23:40:11;-0.42
2020-03-21 23:50:10;-0.43
2020-03-22 00:00:10;-0.43
2020-03-22 00:10:10;-0.43
2020-03-22 00:20:10;-0.43
2020-03-22 00:30:11;-0.44
2020-03-22 00:40:10;-0.44
2020-03-22 00:50:10;-0.44
2020-03-22 01:00:10;-0.46
2020-03-22 01:10:11;-0.44
2020-03-22 01:20:10;-0.44
2020-03-22 01:30:10;-0.46
2020-03-22 01:40:10;-0.45
2020-03-22 01:50:10;-0.46
2020-03-22 02:00:10;-0.45
2020-03-22 02:10:10;-0.45
2020-03-22 02:20:10;-0.46
2020-03-22 02:30:10;-0.45
