LOCATION : ;Modesta Bridge, Brgy Fortune, Metro Manila
2013-07-23 20:20:14;27.44
2013-07-23 20:40:14;27.44
2013-07-23 20:50:14;27.45
2013-07-23 21:00:14;27.44
2013-07-23 21:10:14;27.44
2013-07-23 21:20:16;27.44
2013-07-23 21:30:14;27.44
2013-07-23 21:40:14;27.43
2013-07-23 21:50:14;27.42
2013-07-23 22:00:14;27.43
2013-07-23 22:10:14;27.43
2013-07-23 22:20:14;27.43
2013-07-23 22:30:14;27.43
2013-07-23 22:40:14;27.42
2013-07-23 22:50:14;27.43
2013-07-23 23:00:14;27.42
2013-07-23 23:10:14;27.41
2013-07-23 23:20:14;27.42
2013-07-23 23:30:14;27.42
2013-07-23 23:40:14;27.42
2013-07-23 23:50:14;27.41
2013-07-24 00:00:14;27.4
2013-07-24 00:10:14;27.4
2013-07-24 00:20:14;27.4
2013-07-24 00:30:14;27.4
2013-07-24 00:40:14;27.38
2013-07-24 00:50:14;27.38
2013-07-24 01:00:14;27.39
2013-07-24 01:10:14;27.37
2013-07-24 01:20:14;27.38
2013-07-24 01:30:14;27.38
2013-07-24 01:40:14;27.38
2013-07-24 01:50:14;27.37
2013-07-24 02:00:14;27.38
2013-07-24 02:10:14;27.38
2013-07-24 02:20:14;27.37
2013-07-24 02:30:14;27.37
2013-07-24 02:40:14;27.37
2013-07-24 02:50:18;27.37
2013-07-24 03:00:14;27.37
2013-07-24 03:10:14;27.37
2013-07-24 03:20:16;27.37
2013-07-24 03:30:14;27.36
2013-07-24 03:40:15;27.37
2013-07-24 03:50:16;27.36
2013-07-24 04:00:14;27.36
2013-07-24 04:10:16;27.36
2013-07-24 04:20:14;27.36
2013-07-24 04:30:14;27.36
2013-07-24 04:40:14;27.36
2013-07-24 04:50:14;27.36
2013-07-24 05:00:14;27.37
2013-07-24 05:10:14;27.37
2013-07-24 05:20:14;27.37
2013-07-24 05:30:14;27.37
2013-07-24 05:40:17;27.37
2013-07-24 05:50:14;27.37
2013-07-24 06:00:14;27.37
2013-07-24 06:10:14;27.36
2013-07-24 06:20:14;27.37
2013-07-24 06:30:14;27.37
2013-07-24 06:40:18;27.36
2013-07-24 06:50:14;27.36
2013-07-24 07:00:14;27.36
2013-07-24 07:10:14;27.36
2013-07-24 07:20:14;27.36
2013-07-24 07:30:14;27.36
2013-07-24 07:40:14;27.35
2013-07-24 07:50:14;27.35
2013-07-24 08:00:14;27.34
2013-07-24 08:10:14;27.34
2013-07-24 08:20:14;27.33
2013-07-24 08:30:14;27.33
2013-07-24 08:40:14;27.33
2013-07-24 08:50:14;27.33
2013-07-24 09:00:14;27.33
2013-07-24 09:10:14;27.32
2013-07-24 09:20:14;27.32
2013-07-24 09:30:14;27.32
2013-07-24 09:40:14;27.32
2013-07-24 09:50:14;27.32
2013-07-24 10:00:14;27.31
2013-07-24 10:10:14;27.32
2013-07-24 10:20:14;27.32
2013-07-24 10:30:14;27.31
2013-07-24 10:40:16;27.32
2013-07-24 10:50:15;27.32
2013-07-24 11:00:14;27.31
2013-07-24 11:10:14;27.32
2013-07-24 11:20:14;27.31
2013-07-24 11:30:14;27.32
2013-07-24 11:40:14;27.31
2013-07-24 11:50:14;27.31
2013-07-24 12:00:14;27.31
2013-07-24 12:10:14;27.31
2013-07-24 12:20:15;27.3
2013-07-24 12:30:14;27.31
2013-07-24 12:40:14;27.31
2013-07-24 12:50:14;27.3
2013-07-24 13:00:14;27.3
2013-07-24 13:10:14;27.3
2013-07-24 13:20:14;27.3
2013-07-24 13:30:14;27.3
2013-07-24 13:40:14;27.3
2013-07-24 13:50:14;27.31
2013-07-24 14:00:14;27.31
2013-07-24 14:10:14;27.31
2013-07-24 14:20:14;27.31
2013-07-24 14:30:14;27.32
2013-07-24 14:40:14;27.32
2013-07-24 14:50:14;27.32
2013-07-24 15:00:14;27.32
2013-07-24 15:10:14;27.33
2013-07-24 15:20:14;27.32
2013-07-24 15:30:14;27.32
2013-07-24 15:40:14;27.33
2013-07-24 15:50:14;27.33
2013-07-24 16:00:14;27.34
2013-07-24 16:10:14;27.34
2013-07-24 16:20:14;27.34
2013-07-24 16:30:14;27.34
2013-07-24 16:40:14;27.34
2013-07-24 16:50:14;27.34
2013-07-24 17:00:14;27.34
2013-07-24 17:10:14;27.34
2013-07-24 17:20:14;27.34
2013-07-24 17:30:16;27.34
2013-07-24 17:40:14;27.33
2013-07-24 17:50:14;27.33
2013-07-24 18:00:14;27.34
2013-07-24 18:10:14;27.34
2013-07-24 18:20:14;27.35
2013-07-24 18:30:14;27.35
2013-07-24 18:40:15;27.36
2013-07-24 18:50:15;27.36
2013-07-24 19:00:14;27.36
2013-07-24 19:10:14;27.36
2013-07-24 19:20:14;27.36
2013-07-24 19:30:14;27.36
2013-07-24 19:40:14;27.36
2013-07-24 19:50:16;27.36
2013-07-24 20:00:14;27.36
2013-07-24 20:10:16;27.36
2013-07-24 20:20:14;27.36
2013-07-24 20:30:14;27.36
2013-07-24 20:40:14;27.36
2013-07-24 20:50:14;27.36
2013-07-24 21:00:14;27.36
2013-07-24 21:10:14;27.36
2013-07-24 21:20:14;27.36
2013-07-24 21:30:14;27.36
2013-07-24 21:40:14;27.36
2013-07-24 21:50:15;27.36
2013-07-24 22:00:14;27.36
2013-07-24 22:10:14;27.36
2013-07-24 22:20:14;27.36
2013-07-24 22:30:14;27.36
2013-07-24 22:40:14;27.36
2013-07-24 22:50:15;27.36
2013-07-24 23:00:14;27.37
2013-07-24 23:10:14;27.36
2013-07-24 23:20:14;27.36
2013-07-24 23:30:14;27.36
2013-07-24 23:40:14;27.36
2013-07-24 23:50:14;27.36
2013-07-25 00:00:14;27.36
2013-07-25 00:10:14;27.36
2013-07-25 00:20:14;27.36
2013-07-25 00:30:14;27.36
2013-07-25 00:40:14;27.36
2013-07-25 00:50:14;27.36
2013-07-25 01:00:14;27.36
2013-07-25 01:10:14;27.36
2013-07-25 01:20:16;27.36
2013-07-25 01:30:16;27.36
2013-07-25 01:40:14;27.36
2013-07-25 01:50:14;27.36
2013-07-25 02:00:14;27.36
2013-07-25 02:10:15;27.36
2013-07-25 02:20:14;27.36
2013-07-25 02:30:14;27.36
2013-07-25 02:40:14;27.36
2013-07-25 02:50:14;27.36
2013-07-25 03:00:14;27.36
2013-07-25 03:10:14;27.36
2013-07-25 03:20:14;27.36
2013-07-25 03:30:14;27.36
2013-07-25 03:40:14;27.36
2013-07-25 03:50:14;27.36
2013-07-25 04:00:14;27.36
2013-07-25 04:10:14;27.36
2013-07-25 04:20:14;27.35
2013-07-25 04:30:14;27.35
2013-07-25 04:40:14;27.35
2013-07-25 04:50:14;27.34
2013-07-25 05:00:14;27.34
2013-07-25 05:10:14;27.35
2013-07-25 05:20:14;27.35
2013-07-25 05:30:14;27.31
2013-07-25 05:40:14;27.31
2013-07-25 05:50:14;27.32
2013-07-25 06:00:14;27.33
2013-07-25 06:10:14;27.32
2013-07-25 06:20:14;27.33
2013-07-25 06:30:14;27.31
2013-07-25 06:40:14;27.32
2013-07-25 06:50:14;27.33
2013-07-25 07:00:14;27.33
2013-07-25 07:10:14;27.33
2013-07-25 07:20:14;27.32
2013-07-25 07:30:14;27.32
2013-07-25 07:40:14;27.32
2013-07-25 07:50:14;27.32
2013-07-25 08:00:14;27.3
2013-07-25 08:10:14;27.3
2013-07-25 08:20:14;27.3
2013-07-25 08:30:14;27.29
2013-07-25 08:40:14;27.3
2013-07-25 08:50:15;27.29
2013-07-25 09:00:14;27.31
2013-07-25 09:10:14;27.32
2013-07-25 09:20:14;27.31
2013-07-25 09:30:14;27.31
2013-07-25 09:40:14;27.3
2013-07-25 09:50:15;27.3
2013-07-25 10:00:14;27.29
2013-07-25 10:10:16;27.29
2013-07-25 10:20:14;27.29
2013-07-25 10:40:15;27.27
2013-07-25 10:50:14;27.28
2013-07-25 11:00:14;27.28
2013-07-25 11:10:14;27.28
2013-07-25 11:20:14;27.28
2013-07-25 11:30:14;27.28
2013-07-25 11:40:14;27.29
2013-07-25 11:50:14;27.28
2013-07-25 12:00:14;27.28
2013-07-25 12:10:14;27.28
2013-07-25 12:20:14;27.27
2013-07-25 12:30:14;27.28
2013-07-25 12:40:16;27.29
2013-07-25 12:50:14;27.29
2013-07-25 13:00:14;27.3
2013-07-25 13:10:14;27.29
2013-07-25 13:20:14;27.28
2013-07-25 13:30:15;27.28
2013-07-25 13:40:14;27.28
2013-07-25 13:50:17;27.29
2013-07-25 14:00:14;27.3
2013-07-25 14:10:15;27.28
2013-07-25 14:20:14;27.27
2013-07-25 14:30:14;27.27
2013-07-25 14:40:14;27.28
2013-07-25 14:50:14;27.27
2013-07-25 15:00:14;27.27
2013-07-25 15:10:14;27.27
2013-07-25 15:20:14;27.27
2013-07-25 15:30:14;27.27
2013-07-25 15:40:14;27.27
2013-07-25 15:50:14;27.27
2013-07-25 16:00:14;27.28
2013-07-25 16:10:14;27.27
2013-07-25 16:20:14;27.28
2013-07-25 16:30:14;27.28
2013-07-25 16:40:14;27.29
2013-07-25 16:50:14;27.31
2013-07-25 17:00:14;27.31
2013-07-25 17:10:14;27.31
2013-07-25 17:20:14;27.32
2013-07-25 17:30:14;27.32
2013-07-25 17:40:14;27.33
2013-07-25 17:50:17;27.33
2013-07-25 18:00:14;27.33
2013-07-25 18:10:14;27.33
2013-07-25 18:20:14;27.33
2013-07-25 18:30:14;27.33
2013-07-25 18:40:14;27.33
2013-07-25 18:50:14;27.33
2013-07-25 19:00:14;27.33
2013-07-25 19:10:14;27.33
2013-07-25 19:20:14;27.33
2013-07-25 19:30:14;27.34
2013-07-25 19:40:14;27.33
2013-07-25 19:50:14;27.34
2013-07-25 20:00:14;27.33
2013-07-25 20:10:14;27.34
2013-07-25 20:20:14;27.33
2013-07-25 20:30:14;27.34
2013-07-25 20:40:14;27.34
2013-07-25 20:50:16;27.34
2013-07-25 21:00:14;27.34
2013-07-25 21:10:14;27.34
2013-07-25 21:20:15;27.34
2013-07-25 21:30:14;27.34
2013-07-25 21:40:14;27.34
2013-07-25 21:50:14;27.34
2013-07-25 22:00:14;27.34
2013-07-25 22:10:16;27.34
2013-07-25 22:20:14;27.34
2013-07-25 22:30:14;27.34
2013-07-25 22:40:14;27.34
2013-07-25 22:50:16;27.34
2013-07-25 23:00:14;27.34
2013-07-25 23:10:16;27.34
2013-07-25 23:20:14;27.34
2013-07-25 23:30:14;27.34
2013-07-25 23:40:14;27.34
2013-07-25 23:50:14;27.34
2013-07-26 00:00:14;27.34
2013-07-26 00:10:14;27.34
2013-07-26 00:20:14;27.34
2013-07-26 00:30:14;27.34
2013-07-26 00:40:14;27.34
2013-07-26 00:50:14;27.34
2013-07-26 01:00:14;27.34
2013-07-26 01:10:14;27.34
2013-07-26 01:20:14;27.34
2013-07-26 01:30:14;27.35
2013-07-26 01:40:14;27.36
2013-07-26 01:50:14;27.36
2013-07-26 02:00:14;27.36
2013-07-26 02:10:14;27.36
2013-07-26 02:20:14;27.35
2013-07-26 02:30:14;27.36
2013-07-26 02:40:14;27.36
2013-07-26 02:50:14;27.36
2013-07-26 03:00:14;27.36
2013-07-26 03:10:14;27.35
2013-07-26 03:20:14;27.35
2013-07-26 03:30:14;27.35
2013-07-26 03:40:14;27.35
2013-07-26 03:50:14;27.32
2013-07-26 04:00:14;27.34
2013-07-26 04:10:14;27.34
2013-07-26 04:20:14;27.35
2013-07-26 04:30:14;27.35
2013-07-26 04:40:14;27.34
2013-07-26 04:50:14;27.34
2013-07-26 05:00:14;27.34
2013-07-26 05:10:14;27.34
2013-07-26 05:20:14;27.34
2013-07-26 05:30:14;27.34
2013-07-26 05:40:14;27.34
2013-07-26 05:50:14;27.34
2013-07-26 06:00:14;27.35
2013-07-26 06:10:14;27.34
2013-07-26 06:20:14;27.34
2013-07-26 06:30:14;27.34
2013-07-26 06:40:14;27.34
2013-07-26 06:50:14;27.34
2013-07-26 07:00:14;27.34
2013-07-26 07:10:14;27.34
2013-07-26 07:20:14;27.34
2013-07-26 07:30:14;27.34
2013-07-26 07:40:15;27.34
2013-07-26 07:50:14;27.33
2013-07-26 08:00:14;27.33
2013-07-26 08:10:14;27.33
2013-07-26 08:20:14;27.31
2013-07-26 08:30:14;27.31
2013-07-26 08:40:14;27.3
2013-07-26 08:50:15;27.3
2013-07-26 09:00:14;27.3
2013-07-26 09:10:14;27.3
2013-07-26 09:20:14;27.29
2013-07-26 09:30:14;27.3
2013-07-26 09:40:14;27.29
2013-07-26 09:50:14;27.3
2013-07-26 10:00:14;27.3
2013-07-26 10:10:15;27.3
2013-07-26 10:20:14;27.3
2013-07-26 10:30:14;27.3
2013-07-26 10:40:14;27.3
2013-07-26 10:50:14;27.29
2013-07-26 11:00:14;27.3
2013-07-26 11:10:14;27.3
2013-07-26 11:20:15;27.28
2013-07-26 11:30:14;27.3
2013-07-26 11:40:14;27.26
2013-07-26 11:50:14;27.28
2013-07-26 12:00:14;27.29
2013-07-26 12:10:14;27.29
2013-07-26 12:20:14;27.29
2013-07-26 12:30:14;27.28
2013-07-26 12:40:14;27.27
2013-07-26 12:50:14;27.28
2013-07-26 13:00:14;27.28
2013-07-26 13:10:14;27.28
2013-07-26 13:20:14;27.28
2013-07-26 13:30:14;27.26
2013-07-26 13:40:15;27.25
2013-07-26 13:50:15;27.26
2013-07-26 14:00:14;27.25
2013-07-26 14:10:14;27.26
2013-07-26 14:20:14;27.26
2013-07-26 14:30:16;27.27
2013-07-26 14:40:14;27.27
2013-07-26 14:50:14;27.26
2013-07-26 15:00:14;27.27
2013-07-26 15:10:14;27.28
2013-07-26 15:20:14;27.28
2013-07-26 15:30:14;27.28
2013-07-26 15:40:14;27.28
2013-07-26 15:50:14;27.28
2013-07-26 16:00:14;27.29
2013-07-26 16:10:14;27.27
2013-07-26 16:20:14;27.28
2013-07-26 16:30:14;27.28
2013-07-26 16:40:14;27.29
2013-07-26 16:50:14;27.3
2013-07-26 17:00:14;27.3
2013-07-26 17:10:16;27.31
2013-07-26 17:20:15;27.31
2013-07-26 17:30:16;27.33
2013-07-26 17:40:14;27.34
2013-07-26 17:50:14;27.34
2013-07-26 18:00:14;27.35
2013-07-26 18:10:14;27.33
2013-07-26 18:20:14;27.34
2013-07-26 18:30:14;27.35
2013-07-26 18:40:14;27.35
2013-07-26 18:50:14;27.35
2013-07-26 19:00:14;27.35
2013-07-26 19:10:14;27.34
2013-07-26 19:20:14;27.32
2013-07-26 19:30:14;27.34
2013-07-26 19:40:14;27.35
2013-07-26 19:50:14;27.35
2013-07-26 20:00:14;27.35
2013-07-26 20:10:14;27.34
2013-07-26 20:20:14;27.34
2013-07-26 20:30:14;27.34
2013-07-26 20:40:15;27.34
2013-07-26 20:50:14;27.34
2013-07-26 21:00:14;27.34
2013-07-26 21:10:14;27.34
2013-07-26 21:20:14;27.35
2013-07-26 21:30:14;27.34
2013-07-26 21:40:14;27.35
2013-07-26 21:50:14;27.34
2013-07-26 22:00:14;27.34
2013-07-26 22:10:14;27.35
2013-07-26 22:20:14;27.36
2013-07-26 22:30:14;27.36
2013-07-26 22:40:14;27.36
2013-07-26 22:50:14;27.36
2013-07-26 23:00:14;27.35
2013-07-26 23:10:15;27.36
2013-07-26 23:20:14;27.35
2013-07-26 23:30:14;27.35
2013-07-26 23:40:14;27.36
2013-07-26 23:50:14;27.36
2013-07-27 00:00:14;27.36
2013-07-27 00:10:15;27.36
2013-07-27 00:20:14;27.36
2013-07-27 00:30:14;27.36
2013-07-27 00:40:14;27.37
2013-07-27 00:50:14;27.36
2013-07-27 01:00:14;27.36
2013-07-27 01:10:14;27.36
2013-07-27 01:20:15;27.36
2013-07-27 01:30:14;27.36
2013-07-27 01:40:16;27.36
2013-07-27 01:50:15;27.36
2013-07-27 02:00:14;27.35
2013-07-27 02:10:14;27.35
2013-07-27 02:20:14;27.35
2013-07-27 02:30:14;27.35
2013-07-27 02:40:14;27.34
2013-07-27 02:50:14;27.35
2013-07-27 03:00:14;27.35
2013-07-27 03:10:14;27.35
2013-07-27 03:20:14;27.35
2013-07-27 03:30:16;27.35
2013-07-27 03:40:14;27.34
2013-07-27 03:50:14;27.33
2013-07-27 04:00:14;27.34
2013-07-27 04:10:15;27.34
2013-07-27 04:20:14;27.34
2013-07-27 04:30:14;27.33
2013-07-27 04:40:14;27.33
2013-07-27 04:50:14;27.33
2013-07-27 05:00:14;27.33
2013-07-27 05:10:14;27.33
2013-07-27 05:20:14;27.34
2013-07-27 05:30:14;27.33
2013-07-27 05:40:14;27.33
2013-07-27 05:50:14;27.33
2013-07-27 06:00:14;27.33
2013-07-27 06:10:14;27.33
2013-07-27 06:20:16;27.34
2013-07-27 06:30:14;27.34
2013-07-27 06:40:14;27.33
2013-07-27 06:50:14;27.33
2013-07-27 07:00:14;27.32
2013-07-27 07:10:14;27.32
2013-07-27 07:20:14;27.31
2013-07-27 07:30:14;27.31
2013-07-27 07:40:15;27.31
2013-07-27 07:50:15;27.29
2013-07-27 08:00:14;27.31
2013-07-27 08:10:14;27.3
2013-07-27 08:20:14;27.26
2013-07-27 08:30:14;27.28
2013-07-27 08:40:14;27.28
2013-07-27 08:50:14;27.28
2013-07-27 09:00:14;27.27
2013-07-27 09:10:14;27.27
2013-07-27 09:20:14;27.27
2013-07-27 09:30:14;27.28
2013-07-27 09:40:14;27.25
2013-07-27 09:50:14;27.25
2013-07-27 10:00:14;27.27
2013-07-27 10:10:14;27.24
2013-07-27 10:20:16;27.25
2013-07-27 10:30:16;27.24
2013-07-27 10:40:14;27.26
2013-07-27 10:50:16;27.25
2013-07-27 11:00:14;27.26
2013-07-27 11:10:14;27.25
2013-07-27 11:20:14;27.25
2013-07-27 11:30:14;27.25
2013-07-27 11:40:14;27.26
2013-07-27 11:50:14;27.24
2013-07-27 12:00:14;27.25
2013-07-27 12:10:14;27.24
2013-07-27 12:20:14;27.26
2013-07-27 12:30:14;27.24
2013-07-27 12:40:14;27.27
2013-07-27 12:50:14;27.28
2013-07-27 13:00:14;27.28
2013-07-27 13:10:14;27.28
2013-07-27 13:20:14;27.26
2013-07-27 13:30:14;27.31
2013-07-27 13:40:14;27.45
2013-07-27 13:50:14;27.61
2013-07-27 14:00:14;27.59
2013-07-27 14:10:14;27.57
2013-07-27 14:20:17;27.56
2013-07-27 14:30:14;27.53
2013-07-27 14:40:14;27.51
2013-07-27 14:50:14;27.49
2013-07-27 15:00:14;27.51
2013-07-27 15:10:14;27.78
2013-07-27 15:20:14;28.0
2013-07-27 15:30:14;28.22
2013-07-27 15:40:14;28.28
2013-07-27 15:50:14;28.28
2013-07-27 16:00:14;28.27
2013-07-27 16:10:16;28.23
2013-07-27 16:20:14;28.15
2013-07-27 16:30:15;28.12
2013-07-27 16:40:14;28.06
2013-07-27 16:50:14;28.0
2013-07-27 17:00:14;28.04
2013-07-27 17:10:14;28.13
2013-07-27 17:20:14;28.24
2013-07-27 17:30:14;28.25
2013-07-27 17:40:14;28.16
2013-07-27 17:50:14;28.1
2013-07-27 18:00:14;28.05
2013-07-27 18:10:14;28.0
2013-07-27 18:20:14;27.94
2013-07-27 18:30:14;27.9
2013-07-27 18:40:14;27.87
2013-07-27 18:50:14;27.84
2013-07-27 19:00:14;27.82
2013-07-27 19:10:14;27.78
2013-07-27 19:20:15;27.76
2013-07-27 19:30:14;27.74
2013-07-27 19:40:14;27.73
2013-07-27 19:50:14;27.71
2013-07-27 20:00:14;27.69
2013-07-27 20:10:14;27.69
2013-07-27 20:20:15;27.68
2013-07-27 20:30:14;27.67
2013-07-27 20:40:14;27.65
2013-07-27 20:50:14;27.64
2013-07-27 21:00:14;27.64
2013-07-27 21:10:14;27.64
2013-07-27 21:20:14;27.63
2013-07-27 21:30:14;27.62
2013-07-27 21:40:14;27.62
2013-07-27 21:50:14;27.62
2013-07-27 22:00:14;27.61
2013-07-27 22:10:16;27.6
2013-07-27 22:20:14;27.6
2013-07-27 22:30:14;27.59
2013-07-27 22:40:14;27.59
2013-07-27 22:50:14;27.59
2013-07-27 23:00:14;27.59
2013-07-27 23:10:16;27.58
2013-07-27 23:20:14;27.57
2013-07-27 23:30:14;27.58
2013-07-27 23:40:14;27.56
2013-07-27 23:50:14;27.57
2013-07-28 00:00:14;27.56
2013-07-28 00:10:14;27.56
2013-07-28 00:20:14;27.55
2013-07-28 00:30:14;27.55
2013-07-28 00:40:14;27.55
2013-07-28 00:50:14;27.55
2013-07-28 01:00:14;27.53
2013-07-28 01:10:14;27.54
2013-07-28 01:20:14;27.53
2013-07-28 01:30:14;27.53
2013-07-28 01:40:14;27.53
2013-07-28 01:50:14;27.52
2013-07-28 02:00:14;27.53
2013-07-28 02:10:14;27.52
2013-07-28 02:20:14;27.52
2013-07-28 02:30:14;27.52
2013-07-28 02:40:14;27.51
2013-07-28 02:50:14;27.51
2013-07-28 03:00:14;27.51
2013-07-28 03:10:14;27.51
2013-07-28 03:20:16;27.51
2013-07-28 03:30:14;27.5
2013-07-28 03:40:14;27.51
2013-07-28 03:50:14;27.5
2013-07-28 04:00:14;27.5
2013-07-28 04:10:16;27.5
2013-07-28 04:20:14;27.49
2013-07-28 04:30:14;27.49
2013-07-28 04:40:14;27.5
2013-07-28 04:50:14;27.5
2013-07-28 05:00:14;27.49
2013-07-28 05:10:14;27.49
2013-07-28 05:20:14;27.49
2013-07-28 05:30:14;27.49
2013-07-28 05:40:17;27.49
2013-07-28 05:50:14;27.49
2013-07-28 06:00:14;27.48
2013-07-28 06:10:14;27.48
2013-07-28 06:20:14;27.48
2013-07-28 06:30:14;27.48
2013-07-28 06:40:14;27.48
2013-07-28 06:50:15;27.48
2013-07-28 07:00:14;27.48
2013-07-28 07:10:15;27.48
2013-07-28 07:20:14;27.47
2013-07-28 07:30:16;27.47
2013-07-28 07:40:14;27.47
2013-07-28 07:50:14;27.47
2013-07-28 08:00:14;27.46
2013-07-28 08:10:14;27.46
2013-07-28 08:20:16;27.45
2013-07-28 08:30:14;27.44
2013-07-28 08:40:14;27.43
2013-07-28 08:50:14;27.43
2013-07-28 09:00:14;27.43
2013-07-28 09:10:15;27.43
2013-07-28 09:20:15;27.42
2013-07-28 09:30:14;27.42
2013-07-28 09:40:14;27.42
2013-07-28 09:50:14;27.42
2013-07-28 10:00:14;27.42
2013-07-28 10:10:15;27.41
2013-07-28 10:20:14;27.42
2013-07-28 10:30:14;27.42
2013-07-28 10:40:14;27.42
2013-07-28 10:50:14;27.42
2013-07-28 11:00:14;27.43
2013-07-28 11:10:14;27.42
2013-07-28 11:20:14;27.42
2013-07-28 11:30:14;27.43
2013-07-28 11:40:14;27.43
2013-07-28 11:50:14;27.42
2013-07-28 12:00:14;27.43
2013-07-28 12:10:14;27.44
2013-07-28 12:20:14;27.44
2013-07-28 12:30:14;27.47
2013-07-28 12:40:14;27.48
2013-07-28 12:50:14;27.48
2013-07-28 13:00:14;27.48
2013-07-28 13:10:14;27.47
2013-07-28 13:20:14;27.47
2013-07-28 13:30:14;27.48
2013-07-28 13:40:14;27.49
2013-07-28 13:50:14;27.52
2013-07-28 14:00:14;27.53
2013-07-28 14:10:15;27.56
2013-07-28 14:20:14;27.75
2013-07-28 14:30:14;27.93
2013-07-28 14:40:14;28.11
2013-07-28 14:50:15;28.31
2013-07-28 15:00:14;28.38
2013-07-28 15:10:14;28.38
2013-07-28 15:20:14;28.37
2013-07-28 15:30:14;28.28
2013-07-28 15:40:14;28.25
2013-07-28 15:50:14;28.19
2013-07-28 16:00:14;28.12
2013-07-28 16:10:14;28.08
2013-07-28 16:20:14;28.06
2013-07-28 16:30:14;28.02
2013-07-28 16:40:14;28.01
2013-07-28 16:50:14;27.99
2013-07-28 17:00:14;27.97
2013-07-28 17:10:14;27.95
2013-07-28 17:20:14;27.95
2013-07-28 17:30:14;27.93
2013-07-28 17:40:14;27.92
2013-07-28 17:50:14;27.91
2013-07-28 18:00:14;27.89
2013-07-28 18:10:14;27.88
2013-07-28 18:20:14;27.87
2013-07-28 18:30:16;27.85
2013-07-28 18:40:14;27.85
2013-07-28 18:50:14;27.83
2013-07-28 19:00:14;27.82
2013-07-28 19:10:14;27.81
2013-07-28 19:20:14;27.79
2013-07-28 19:30:14;27.78
2013-07-28 19:40:14;27.77
2013-07-28 19:50:14;27.76
2013-07-28 20:00:14;27.75
2013-07-28 20:10:14;27.74
2013-07-28 20:20:14;27.73
2013-07-28 20:30:14;27.73
2013-07-28 20:40:14;27.73
2013-07-28 20:50:14;27.72
2013-07-28 21:00:14;27.71
2013-07-28 21:10:14;27.71
2013-07-28 21:20:14;27.7
2013-07-28 21:30:14;27.7
2013-07-28 21:40:16;27.69
2013-07-28 21:50:15;27.69
2013-07-28 22:00:14;27.69
2013-07-28 22:10:14;27.68
2013-07-28 22:20:14;27.69
2013-07-28 22:30:14;27.69
2013-07-28 22:40:15;27.68
2013-07-28 22:50:15;27.68
2013-07-28 23:00:14;27.67
2013-07-28 23:10:14;27.67
2013-07-28 23:20:14;27.66
2013-07-28 23:30:14;27.67
2013-07-28 23:40:14;27.66
2013-07-28 23:50:14;27.65
2013-07-29 00:00:14;27.66
2013-07-29 00:10:14;27.65
2013-07-29 00:20:14;27.65
2013-07-29 00:30:14;27.65
2013-07-29 00:40:14;27.65
2013-07-29 00:50:16;27.65
2013-07-29 01:00:14;27.65
2013-07-29 01:10:14;27.65
2013-07-29 01:20:14;27.65
2013-07-29 01:30:14;27.65
2013-07-29 01:40:14;27.65
2013-07-29 01:50:14;27.65
2013-07-29 02:00:14;27.65
2013-07-29 02:10:14;27.65
2013-07-29 02:20:15;27.67
2013-07-29 02:30:14;27.69
2013-07-29 02:40:14;27.7
2013-07-29 02:50:16;27.73
2013-07-29 03:00:14;27.74
2013-07-29 03:10:14;27.75
2013-07-29 03:20:14;27.76
2013-07-29 03:30:14;27.76
2013-07-29 03:40:14;27.77
2013-07-29 03:50:14;27.78
2013-07-29 04:00:14;27.79
2013-07-29 04:10:14;27.83
2013-07-29 04:20:14;27.91
2013-07-29 04:30:15;27.93
2013-07-29 04:40:14;27.96
2013-07-29 04:50:14;27.97
2013-07-29 05:00:14;27.97
2013-07-29 05:10:14;27.98
2013-07-29 05:20:14;27.99
2013-07-29 05:30:14;28.0
2013-07-29 05:40:14;28.04
2013-07-29 05:50:14;28.13
2013-07-29 06:00:14;28.19
2013-07-29 06:10:17;28.2
2013-07-29 06:20:15;28.18
2013-07-29 06:30:14;28.17
2013-07-29 06:40:15;28.17
2013-07-29 06:50:14;28.13
2013-07-29 07:00:14;28.11
2013-07-29 07:10:14;28.08
2013-07-29 07:20:14;28.05
2013-07-29 07:30:14;28.02
2013-07-29 07:40:14;27.99
2013-07-29 07:50:14;27.96
2013-07-29 08:00:14;27.94
2013-07-29 08:10:14;27.93
2013-07-29 08:20:14;27.91
2013-07-29 08:30:14;27.88
2013-07-29 08:40:14;27.87
2013-07-29 08:50:15;27.86
2013-07-29 09:00:14;27.84
2013-07-29 09:10:15;27.83
2013-07-29 09:20:14;27.82
2013-07-29 09:30:15;27.81
2013-07-29 09:40:14;27.79
2013-07-29 09:50:14;27.78
2013-07-29 10:00:14;27.77
2013-07-29 10:10:14;27.76
2013-07-29 10:20:14;27.75
2013-07-29 10:30:14;27.74
2013-07-29 10:40:14;27.72
2013-07-29 10:50:14;27.72
2013-07-29 11:00:14;27.71
2013-07-29 11:10:16;27.71
2013-07-29 11:20:14;27.71
2013-07-29 11:30:14;27.7
2013-07-29 11:40:16;27.7
2013-07-29 11:50:17;27.69
2013-07-29 12:00:14;27.7
2013-07-29 12:10:14;27.7
2013-07-29 12:20:14;27.7
2013-07-29 12:30:14;27.69
2013-07-29 12:40:14;27.68
2013-07-29 12:50:14;27.68
2013-07-29 13:00:14;27.68
2013-07-29 13:10:14;27.67
2013-07-29 13:20:14;27.67
